,id,label
22090,22090,1
22091,22091,1
22092,22092,1
22093,22093,1
22094,22094,1
22095,22095,2
22096,22096,2
22097,22097,0
22098,22098,1
22099,22099,2
22100,22100,0
22101,22101,1
22102,22102,2
22103,22103,1
22104,22104,0
22105,22105,2
22106,22106,1
22107,22107,1
22108,22108,1
22109,22109,2
22110,22110,0
22111,22111,0
22112,22112,0
22113,22113,2
22114,22114,2
22115,22115,1
22116,22116,2
22117,22117,2
22118,22118,2
22119,22119,1
22120,22120,0
22121,22121,2
22122,22122,1
22123,22123,0
22124,22124,0
22125,22125,2
22126,22126,0
22127,22127,2
22128,22128,0
22129,22129,1
22130,22130,1
22131,22131,0
22132,22132,1
22133,22133,1
22134,22134,2
22135,22135,0
22136,22136,2
22137,22137,0
22138,22138,0
22139,22139,1
22140,22140,2
22141,22141,0
22142,22142,2
22143,22143,1
22144,22144,1
22145,22145,0
22146,22146,1
22147,22147,1
22148,22148,2
22149,22149,1
22150,22150,2
22151,22151,1
22152,22152,1
22153,22153,2
22154,22154,2
22155,22155,1
22156,22156,1
22157,22157,1
22158,22158,1
22159,22159,2
22160,22160,0
22161,22161,1
22162,22162,0
22163,22163,1
22164,22164,2
22165,22165,1
22166,22166,0
22167,22167,1
22168,22168,2
22169,22169,1
22170,22170,0
22171,22171,0
22172,22172,2
22173,22173,1
22174,22174,1
22175,22175,2
22176,22176,1
22177,22177,2
22178,22178,1
22179,22179,0
22180,22180,0
22181,22181,0
22182,22182,0
22183,22183,1
22184,22184,1
22185,22185,2
22186,22186,1
22187,22187,1
22188,22188,1
22189,22189,1
22190,22190,1
22191,22191,1
22192,22192,1
22193,22193,1
22194,22194,0
22195,22195,2
22196,22196,2
22197,22197,1
22198,22198,2
22199,22199,1
22200,22200,1
22201,22201,1
22202,22202,1
22203,22203,2
22204,22204,2
22205,22205,2
22206,22206,1
22207,22207,1
22208,22208,1
22209,22209,0
22210,22210,1
22211,22211,0
22212,22212,0
22213,22213,0
22214,22214,2
22215,22215,2
22216,22216,2
22217,22217,1
22218,22218,1
22219,22219,2
22220,22220,1
22221,22221,1
22222,22222,2
22223,22223,1
22224,22224,0
22225,22225,2
22226,22226,1
22227,22227,1
22228,22228,1
22229,22229,2
22230,22230,1
22231,22231,1
22232,22232,2
22233,22233,2
22234,22234,1
22235,22235,1
22236,22236,0
22237,22237,1
22238,22238,1
22239,22239,1
22240,22240,0
22241,22241,2
22242,22242,0
22243,22243,1
22244,22244,2
22245,22245,0
22246,22246,2
22247,22247,2
22248,22248,1
22249,22249,0
22250,22250,2
22251,22251,1
22252,22252,1
22253,22253,1
22254,22254,1
22255,22255,2
22256,22256,1
22257,22257,2
22258,22258,0
22259,22259,1
22260,22260,0
22261,22261,1
22262,22262,0
22263,22263,1
22264,22264,1
22265,22265,2
22266,22266,1
22267,22267,1
22268,22268,2
22269,22269,1
22270,22270,1
22271,22271,1
22272,22272,0
22273,22273,1
22274,22274,2
22275,22275,2
22276,22276,1
22277,22277,2
22278,22278,1
22279,22279,1
22280,22280,1
22281,22281,1
22282,22282,0
22283,22283,2
22284,22284,0
22285,22285,0
22286,22286,0
22287,22287,0
22288,22288,2
22289,22289,1
22290,22290,2
22291,22291,0
22292,22292,0
22293,22293,1
22294,22294,0
22295,22295,1
22296,22296,0
22297,22297,1
22298,22298,1
22299,22299,2
22300,22300,2
22301,22301,1
22302,22302,2
22303,22303,1
22304,22304,1
22305,22305,2
22306,22306,1
22307,22307,1
22308,22308,1
22309,22309,0
22310,22310,2
22311,22311,1
22312,22312,0
22313,22313,2
22314,22314,0
22315,22315,1
22316,22316,1
22317,22317,0
22318,22318,1
22319,22319,2
22320,22320,1
22321,22321,0
22322,22322,2
22323,22323,0
22324,22324,2
22325,22325,0
22326,22326,0
22327,22327,2
22328,22328,2
22329,22329,1
22330,22330,1
22331,22331,2
22332,22332,0
22333,22333,1
22334,22334,1
22335,22335,2
22336,22336,0
22337,22337,2
22338,22338,2
22339,22339,1
22340,22340,1
22341,22341,1
22342,22342,1
22343,22343,1
22344,22344,1
22345,22345,2
22346,22346,1
22347,22347,2
22348,22348,1
22349,22349,1
22350,22350,2
22351,22351,1
22352,22352,1
22353,22353,1
22354,22354,2
22355,22355,0
22356,22356,1
22357,22357,2
22358,22358,0
22359,22359,1
22360,22360,2
22361,22361,1
22362,22362,0
22363,22363,2
22364,22364,1
22365,22365,1
22366,22366,2
22367,22367,0
22368,22368,2
22369,22369,1
22370,22370,2
22371,22371,2
22372,22372,2
22373,22373,0
22374,22374,1
22375,22375,1
22376,22376,2
22377,22377,0
22378,22378,1
22379,22379,1
22380,22380,2
22381,22381,2
22382,22382,2
22383,22383,2
22384,22384,2
22385,22385,2
22386,22386,2
22387,22387,1
22388,22388,0
22389,22389,1
22390,22390,2
22391,22391,2
22392,22392,2
22393,22393,1
22394,22394,2
22395,22395,1
22396,22396,2
22397,22397,1
22398,22398,1
22399,22399,0
22400,22400,1
22401,22401,1
22402,22402,1
22403,22403,0
22404,22404,1
22405,22405,2
22406,22406,2
22407,22407,1
22408,22408,2
22409,22409,2
22410,22410,2
22411,22411,1
22412,22412,1
22413,22413,0
22414,22414,1
22415,22415,0
22416,22416,0
22417,22417,2
22418,22418,2
22419,22419,2
22420,22420,0
22421,22421,0
22422,22422,2
22423,22423,2
22424,22424,0
22425,22425,1
22426,22426,0
22427,22427,1
22428,22428,2
22429,22429,2
22430,22430,1
22431,22431,2
22432,22432,1
22433,22433,1
22434,22434,1
22435,22435,1
22436,22436,2
22437,22437,0
22438,22438,0
22439,22439,1
22440,22440,2
22441,22441,2
22442,22442,1
22443,22443,1
22444,22444,1
22445,22445,2
22446,22446,0
22447,22447,0
22448,22448,1
22449,22449,2
22450,22450,1
22451,22451,1
22452,22452,2
22453,22453,2
22454,22454,2
22455,22455,1
22456,22456,1
22457,22457,0
22458,22458,0
22459,22459,2
22460,22460,2
22461,22461,1
22462,22462,1
22463,22463,1
22464,22464,1
22465,22465,0
22466,22466,2
22467,22467,2
22468,22468,2
22469,22469,1
22470,22470,2
22471,22471,0
22472,22472,2
22473,22473,1
22474,22474,1
22475,22475,1
22476,22476,1
22477,22477,1
22478,22478,1
22479,22479,2
22480,22480,2
22481,22481,2
22482,22482,0
22483,22483,1
22484,22484,2
22485,22485,2
22486,22486,2
22487,22487,1
22488,22488,1
22489,22489,0
22490,22490,2
22491,22491,2
22492,22492,1
22493,22493,2
22494,22494,2
22495,22495,2
22496,22496,2
22497,22497,2
22498,22498,0
22499,22499,1
22500,22500,1
22501,22501,1
22502,22502,2
22503,22503,2
22504,22504,2
22505,22505,1
22506,22506,0
22507,22507,2
22508,22508,2
22509,22509,2
22510,22510,2
22511,22511,1
22512,22512,2
22513,22513,1
22514,22514,1
22515,22515,2
22516,22516,0
22517,22517,1
22518,22518,2
22519,22519,1
22520,22520,1
22521,22521,2
22522,22522,1
22523,22523,0
22524,22524,2
22525,22525,1
22526,22526,0
22527,22527,1
22528,22528,0
22529,22529,0
22530,22530,2
22531,22531,2
22532,22532,0
22533,22533,2
22534,22534,0
22535,22535,2
22536,22536,2
22537,22537,1
22538,22538,2
22539,22539,2
22540,22540,1
22541,22541,1
22542,22542,1
22543,22543,1
22544,22544,2
22545,22545,1
22546,22546,0
22547,22547,2
22548,22548,1
22549,22549,0
22550,22550,1
22551,22551,1
22552,22552,1
22553,22553,2
22554,22554,1
22555,22555,1
22556,22556,0
22557,22557,1
22558,22558,2
22559,22559,1
22560,22560,2
22561,22561,2
22562,22562,1
22563,22563,1
22564,22564,2
22565,22565,0
22566,22566,2
22567,22567,1
22568,22568,1
22569,22569,0
22570,22570,2
22571,22571,1
22572,22572,2
22573,22573,2
22574,22574,2
22575,22575,0
22576,22576,0
22577,22577,0
22578,22578,2
22579,22579,1
22580,22580,1
22581,22581,2
22582,22582,2
22583,22583,0
22584,22584,2
22585,22585,0
22586,22586,1
22587,22587,0
22588,22588,0
22589,22589,1
22590,22590,1
22591,22591,1
22592,22592,2
22593,22593,0
22594,22594,1
22595,22595,1
22596,22596,2
22597,22597,0
22598,22598,1
22599,22599,2
22600,22600,2
22601,22601,2
22602,22602,0
22603,22603,2
22604,22604,0
22605,22605,0
22606,22606,1
22607,22607,0
22608,22608,0
22609,22609,1
22610,22610,1
22611,22611,1
22612,22612,0
22613,22613,0
22614,22614,1
22615,22615,1
22616,22616,1
22617,22617,1
22618,22618,2
22619,22619,0
22620,22620,2
22621,22621,0
22622,22622,1
22623,22623,2
22624,22624,2
22625,22625,2
22626,22626,2
22627,22627,1
22628,22628,1
22629,22629,2
22630,22630,0
22631,22631,1
22632,22632,2
22633,22633,2
22634,22634,2
22635,22635,2
22636,22636,2
22637,22637,2
22638,22638,2
22639,22639,1
22640,22640,1
22641,22641,0
22642,22642,2
22643,22643,1
22644,22644,1
22645,22645,1
22646,22646,2
22647,22647,0
22648,22648,2
22649,22649,2
22650,22650,2
22651,22651,0
22652,22652,1
22653,22653,0
22654,22654,0
22655,22655,0
22656,22656,2
22657,22657,2
22658,22658,1
22659,22659,1
22660,22660,0
22661,22661,0
22662,22662,0
22663,22663,2
22664,22664,2
22665,22665,2
22666,22666,2
22667,22667,1
22668,22668,1
22669,22669,1
22670,22670,0
22671,22671,1
22672,22672,1
22673,22673,1
22674,22674,2
22675,22675,1
22676,22676,0
22677,22677,2
22678,22678,2
22679,22679,2
22680,22680,1
22681,22681,2
22682,22682,0
22683,22683,1
22684,22684,2
22685,22685,0
22686,22686,0
22687,22687,0
22688,22688,0
22689,22689,1
22690,22690,1
22691,22691,2
22692,22692,1
22693,22693,1
22694,22694,1
22695,22695,2
22696,22696,2
22697,22697,0
22698,22698,2
22699,22699,2
22700,22700,2
22701,22701,1
22702,22702,1
22703,22703,2
22704,22704,1
22705,22705,2
22706,22706,0
22707,22707,2
22708,22708,0
22709,22709,0
22710,22710,2
22711,22711,1
22712,22712,1
22713,22713,2
22714,22714,2
22715,22715,1
22716,22716,1
22717,22717,1
22718,22718,1
22719,22719,1
22720,22720,2
22721,22721,0
22722,22722,2
22723,22723,0
22724,22724,2
22725,22725,1
22726,22726,1
22727,22727,0
22728,22728,2
22729,22729,1
22730,22730,1
22731,22731,2
22732,22732,2
22733,22733,0
22734,22734,1
22735,22735,1
22736,22736,1
22737,22737,1
22738,22738,0
22739,22739,1
22740,22740,1
22741,22741,1
22742,22742,2
22743,22743,2
22744,22744,0
22745,22745,1
22746,22746,1
22747,22747,1
22748,22748,2
22749,22749,2
22750,22750,1
22751,22751,1
22752,22752,1
22753,22753,2
22754,22754,1
22755,22755,2
22756,22756,0
22757,22757,0
22758,22758,2
22759,22759,1
22760,22760,2
22761,22761,2
22762,22762,1
22763,22763,0
22764,22764,2
22765,22765,1
22766,22766,1
22767,22767,2
22768,22768,0
22769,22769,2
22770,22770,0
22771,22771,1
22772,22772,2
22773,22773,1
22774,22774,1
22775,22775,0
22776,22776,1
22777,22777,0
22778,22778,1
22779,22779,2
22780,22780,1
22781,22781,0
22782,22782,2
22783,22783,1
22784,22784,2
22785,22785,2
22786,22786,1
22787,22787,0
22788,22788,2
22789,22789,1
22790,22790,0
22791,22791,1
22792,22792,0
22793,22793,0
22794,22794,1
22795,22795,2
22796,22796,1
22797,22797,0
22798,22798,1
22799,22799,1
22800,22800,2
22801,22801,2
22802,22802,1
22803,22803,2
22804,22804,2
22805,22805,1
22806,22806,2
22807,22807,2
22808,22808,1
22809,22809,1
22810,22810,1
22811,22811,1
22812,22812,1
22813,22813,2
22814,22814,2
22815,22815,2
22816,22816,2
22817,22817,1
22818,22818,2
22819,22819,2
22820,22820,0
22821,22821,1
22822,22822,2
22823,22823,1
22824,22824,2
22825,22825,2
22826,22826,2
22827,22827,1
22828,22828,0
22829,22829,2
22830,22830,1
22831,22831,1
22832,22832,2
22833,22833,2
22834,22834,1
22835,22835,1
22836,22836,1
22837,22837,1
22838,22838,2
22839,22839,0
22840,22840,1
22841,22841,1
22842,22842,2
22843,22843,2
22844,22844,1
22845,22845,2
22846,22846,0
22847,22847,1
22848,22848,2
22849,22849,2
22850,22850,1
22851,22851,0
22852,22852,1
22853,22853,2
22854,22854,2
22855,22855,0
22856,22856,0
22857,22857,0
22858,22858,0
22859,22859,1
22860,22860,1
22861,22861,2
22862,22862,2
22863,22863,0
22864,22864,2
22865,22865,1
22866,22866,0
22867,22867,2
22868,22868,1
22869,22869,1
22870,22870,2
22871,22871,1
22872,22872,0
22873,22873,2
22874,22874,1
22875,22875,2
22876,22876,1
22877,22877,2
22878,22878,0
22879,22879,2
22880,22880,2
22881,22881,0
22882,22882,1
22883,22883,1
22884,22884,1
22885,22885,0
22886,22886,2
22887,22887,2
22888,22888,1
22889,22889,2
22890,22890,0
22891,22891,1
22892,22892,2
22893,22893,2
22894,22894,1
22895,22895,2
22896,22896,1
22897,22897,1
22898,22898,2
22899,22899,2
22900,22900,1
22901,22901,2
22902,22902,1
22903,22903,0
22904,22904,1
22905,22905,0
22906,22906,2
22907,22907,1
22908,22908,1
22909,22909,2
22910,22910,1
22911,22911,2
22912,22912,2
22913,22913,2
22914,22914,2
22915,22915,0
22916,22916,1
22917,22917,0
22918,22918,0
22919,22919,1
22920,22920,2
22921,22921,1
22922,22922,0
22923,22923,1
22924,22924,2
22925,22925,1
22926,22926,2
22927,22927,1
22928,22928,2
22929,22929,2
22930,22930,0
22931,22931,1
22932,22932,1
22933,22933,0
22934,22934,1
22935,22935,2
22936,22936,1
22937,22937,0
22938,22938,2
22939,22939,0
22940,22940,1
22941,22941,2
22942,22942,1
22943,22943,1
22944,22944,2
22945,22945,2
22946,22946,2
22947,22947,2
22948,22948,1
22949,22949,2
22950,22950,1
22951,22951,1
22952,22952,1
22953,22953,2
22954,22954,1
22955,22955,2
22956,22956,0
22957,22957,1
22958,22958,1
22959,22959,1
22960,22960,2
22961,22961,1
22962,22962,1
22963,22963,1
22964,22964,1
22965,22965,2
22966,22966,1
22967,22967,1
22968,22968,1
22969,22969,2
22970,22970,2
22971,22971,1
22972,22972,2
22973,22973,1
22974,22974,0
22975,22975,2
22976,22976,2
22977,22977,2
22978,22978,2
22979,22979,2
22980,22980,1
22981,22981,1
22982,22982,2
22983,22983,1
22984,22984,1
22985,22985,1
22986,22986,2
22987,22987,2
22988,22988,0
22989,22989,1
22990,22990,2
22991,22991,2
22992,22992,2
22993,22993,1
22994,22994,2
22995,22995,1
22996,22996,2
22997,22997,2
22998,22998,2
22999,22999,0
23000,23000,2
23001,23001,1
23002,23002,1
23003,23003,2
23004,23004,2
23005,23005,2
23006,23006,1
23007,23007,2
23008,23008,0
23009,23009,2
23010,23010,2
23011,23011,1
23012,23012,1
23013,23013,2
23014,23014,2
23015,23015,2
23016,23016,0
23017,23017,2
23018,23018,0
23019,23019,1
23020,23020,1
23021,23021,1
23022,23022,1
23023,23023,2
23024,23024,1
23025,23025,2
23026,23026,0
23027,23027,1
23028,23028,0
23029,23029,1
23030,23030,2
23031,23031,1
23032,23032,0
23033,23033,2
23034,23034,2
23035,23035,2
23036,23036,2
23037,23037,1
23038,23038,1
23039,23039,0
23040,23040,1
23041,23041,1
23042,23042,0
23043,23043,0
23044,23044,1
23045,23045,0
23046,23046,2
23047,23047,1
23048,23048,2
23049,23049,1
23050,23050,1
23051,23051,1
23052,23052,2
23053,23053,2
23054,23054,1
23055,23055,1
23056,23056,1
23057,23057,1
23058,23058,0
23059,23059,2
23060,23060,2
23061,23061,1
23062,23062,2
23063,23063,2
23064,23064,1
23065,23065,2
23066,23066,1
23067,23067,1
23068,23068,2
23069,23069,2
23070,23070,1
23071,23071,2
23072,23072,1
23073,23073,2
23074,23074,1
23075,23075,1
23076,23076,1
23077,23077,1
23078,23078,1
23079,23079,1
23080,23080,1
23081,23081,1
23082,23082,1
23083,23083,0
23084,23084,1
23085,23085,2
23086,23086,1
23087,23087,2
23088,23088,1
23089,23089,2
23090,23090,1
23091,23091,2
23092,23092,0
23093,23093,2
23094,23094,1
23095,23095,1
23096,23096,1
23097,23097,2
23098,23098,1
23099,23099,1
23100,23100,1
23101,23101,2
23102,23102,1
23103,23103,1
23104,23104,2
23105,23105,1
23106,23106,1
23107,23107,1
23108,23108,1
23109,23109,1
23110,23110,0
23111,23111,1
23112,23112,1
23113,23113,2
23114,23114,1
23115,23115,1
23116,23116,2
23117,23117,1
23118,23118,1
23119,23119,2
23120,23120,2
23121,23121,1
23122,23122,2
23123,23123,2
23124,23124,1
23125,23125,1
23126,23126,2
23127,23127,0
23128,23128,0
23129,23129,2
23130,23130,2
23131,23131,2
23132,23132,1
23133,23133,1
23134,23134,2
23135,23135,0
23136,23136,1
23137,23137,0
23138,23138,1
23139,23139,0
23140,23140,1
23141,23141,1
23142,23142,2
23143,23143,1
23144,23144,1
23145,23145,1
23146,23146,1
23147,23147,1
23148,23148,1
23149,23149,0
23150,23150,2
23151,23151,0
23152,23152,0
23153,23153,0
23154,23154,1
23155,23155,1
23156,23156,0
23157,23157,1
23158,23158,2
23159,23159,2
23160,23160,1
23161,23161,0
23162,23162,1
23163,23163,1
23164,23164,2
23165,23165,2
23166,23166,2
23167,23167,1
23168,23168,2
23169,23169,1
23170,23170,2
23171,23171,0
23172,23172,1
23173,23173,2
23174,23174,2
23175,23175,0
23176,23176,2
23177,23177,1
23178,23178,1
23179,23179,0
23180,23180,1
23181,23181,0
23182,23182,1
23183,23183,2
23184,23184,1
23185,23185,1
23186,23186,1
23187,23187,2
23188,23188,1
23189,23189,2
23190,23190,1
23191,23191,1
23192,23192,0
23193,23193,0
23194,23194,1
23195,23195,1
23196,23196,1
23197,23197,0
23198,23198,2
23199,23199,1
23200,23200,0
23201,23201,0
23202,23202,1
23203,23203,0
23204,23204,1
23205,23205,1
23206,23206,1
23207,23207,1
23208,23208,0
23209,23209,2
23210,23210,0
23211,23211,2
23212,23212,1
23213,23213,0
23214,23214,2
23215,23215,1
23216,23216,2
23217,23217,2
23218,23218,1
23219,23219,2
23220,23220,0
23221,23221,2
23222,23222,1
23223,23223,2
23224,23224,1
23225,23225,1
23226,23226,0
23227,23227,2
23228,23228,2
23229,23229,2
23230,23230,2
23231,23231,2
23232,23232,2
23233,23233,2
23234,23234,1
23235,23235,1
23236,23236,1
23237,23237,2
23238,23238,2
23239,23239,1
23240,23240,0
23241,23241,2
23242,23242,0
23243,23243,0
23244,23244,1
23245,23245,2
23246,23246,1
23247,23247,0
23248,23248,2
23249,23249,1
23250,23250,1
23251,23251,1
23252,23252,2
23253,23253,1
23254,23254,2
23255,23255,1
23256,23256,0
23257,23257,0
23258,23258,2
23259,23259,2
23260,23260,2
23261,23261,2
23262,23262,1
23263,23263,1
23264,23264,2
23265,23265,2
23266,23266,0
23267,23267,2
23268,23268,2
23269,23269,0
23270,23270,1
23271,23271,0
23272,23272,1
23273,23273,1
23274,23274,1
23275,23275,0
23276,23276,1
23277,23277,2
23278,23278,2
23279,23279,2
23280,23280,2
23281,23281,1
23282,23282,2
23283,23283,0
23284,23284,0
23285,23285,1
23286,23286,2
23287,23287,1
23288,23288,2
23289,23289,1
23290,23290,2
23291,23291,1
23292,23292,1
23293,23293,1
23294,23294,0
23295,23295,0
23296,23296,2
23297,23297,1
23298,23298,2
23299,23299,2
23300,23300,0
23301,23301,0
23302,23302,2
23303,23303,2
23304,23304,1
23305,23305,2
23306,23306,1
23307,23307,0
23308,23308,0
23309,23309,1
23310,23310,1
23311,23311,0
23312,23312,1
23313,23313,1
23314,23314,2
23315,23315,1
23316,23316,1
23317,23317,1
23318,23318,0
23319,23319,1
23320,23320,2
23321,23321,1
23322,23322,1
23323,23323,1
23324,23324,1
23325,23325,2
23326,23326,1
23327,23327,1
23328,23328,2
23329,23329,1
23330,23330,2
23331,23331,0
23332,23332,2
23333,23333,0
23334,23334,2
23335,23335,1
23336,23336,0
23337,23337,2
23338,23338,1
23339,23339,1
23340,23340,2
23341,23341,1
23342,23342,1
23343,23343,0
23344,23344,2
23345,23345,1
23346,23346,1
23347,23347,0
23348,23348,1
23349,23349,0
23350,23350,0
23351,23351,1
23352,23352,2
23353,23353,2
23354,23354,2
23355,23355,1
23356,23356,0
23357,23357,1
23358,23358,0
23359,23359,1
23360,23360,2
23361,23361,1
23362,23362,1
23363,23363,2
23364,23364,1
23365,23365,1
23366,23366,1
23367,23367,1
23368,23368,2
23369,23369,1
23370,23370,2
23371,23371,1
23372,23372,2
23373,23373,2
23374,23374,1
23375,23375,1
23376,23376,2
23377,23377,2
23378,23378,2
23379,23379,0
23380,23380,1
23381,23381,0
23382,23382,2
23383,23383,1
23384,23384,1
23385,23385,0
23386,23386,0
23387,23387,2
23388,23388,1
23389,23389,1
23390,23390,1
23391,23391,1
23392,23392,0
23393,23393,2
23394,23394,0
23395,23395,0
23396,23396,1
23397,23397,1
23398,23398,1
23399,23399,2
23400,23400,1
23401,23401,1
23402,23402,1
23403,23403,2
23404,23404,1
23405,23405,1
23406,23406,0
23407,23407,2
23408,23408,1
23409,23409,1
23410,23410,1
23411,23411,1
23412,23412,2
23413,23413,0
23414,23414,2
23415,23415,1
23416,23416,1
23417,23417,1
23418,23418,2
23419,23419,2
23420,23420,1
23421,23421,2
23422,23422,1
23423,23423,2
23424,23424,1
23425,23425,0
23426,23426,1
23427,23427,1
23428,23428,1
23429,23429,1
23430,23430,2
23431,23431,2
23432,23432,1
23433,23433,0
23434,23434,2
23435,23435,0
23436,23436,2
23437,23437,0
23438,23438,1
23439,23439,2
23440,23440,1
23441,23441,0
23442,23442,1
23443,23443,1
23444,23444,1
23445,23445,1
23446,23446,2
23447,23447,2
23448,23448,0
23449,23449,0
23450,23450,2
23451,23451,1
23452,23452,1
23453,23453,0
23454,23454,2
23455,23455,1
23456,23456,2
23457,23457,0
23458,23458,1
23459,23459,1
23460,23460,1
23461,23461,1
23462,23462,0
23463,23463,0
23464,23464,1
23465,23465,1
23466,23466,0
23467,23467,0
23468,23468,2
23469,23469,0
23470,23470,2
23471,23471,1
23472,23472,0
23473,23473,2
23474,23474,2
23475,23475,1
23476,23476,1
23477,23477,1
23478,23478,2
23479,23479,0
23480,23480,1
23481,23481,2
23482,23482,1
23483,23483,1
23484,23484,2
23485,23485,0
23486,23486,1
23487,23487,1
23488,23488,2
23489,23489,1
23490,23490,0
23491,23491,2
23492,23492,0
23493,23493,2
23494,23494,1
23495,23495,0
23496,23496,2
23497,23497,2
23498,23498,1
23499,23499,1
23500,23500,2
23501,23501,1
23502,23502,2
23503,23503,0
23504,23504,1
23505,23505,0
23506,23506,1
23507,23507,0
23508,23508,0
23509,23509,1
23510,23510,1
23511,23511,1
23512,23512,1
23513,23513,2
23514,23514,0
23515,23515,1
23516,23516,2
23517,23517,2
23518,23518,2
23519,23519,2
23520,23520,0
23521,23521,2
23522,23522,1
23523,23523,1
23524,23524,0
23525,23525,0
23526,23526,2
23527,23527,2
23528,23528,1
23529,23529,0
23530,23530,2
23531,23531,2
23532,23532,0
23533,23533,1
23534,23534,1
23535,23535,1
23536,23536,1
23537,23537,1
23538,23538,0
23539,23539,2
23540,23540,0
23541,23541,1
23542,23542,2
23543,23543,2
23544,23544,1
23545,23545,2
23546,23546,2
23547,23547,2
23548,23548,1
23549,23549,2
23550,23550,1
23551,23551,1
23552,23552,1
23553,23553,1
23554,23554,1
23555,23555,1
23556,23556,0
23557,23557,1
23558,23558,1
23559,23559,1
23560,23560,2
23561,23561,2
23562,23562,0
23563,23563,2
23564,23564,1
23565,23565,2
23566,23566,2
23567,23567,0
23568,23568,1
23569,23569,1
23570,23570,2
23571,23571,2
23572,23572,0
23573,23573,2
23574,23574,0
23575,23575,2
23576,23576,1
23577,23577,0
23578,23578,2
23579,23579,1
23580,23580,2
23581,23581,0
23582,23582,0
23583,23583,1
23584,23584,2
23585,23585,2
23586,23586,1
23587,23587,1
23588,23588,1
23589,23589,2
23590,23590,1
23591,23591,2
23592,23592,2
23593,23593,1
23594,23594,2
23595,23595,2
23596,23596,2
23597,23597,1
23598,23598,0
23599,23599,2
23600,23600,0
23601,23601,2
23602,23602,1
23603,23603,1
23604,23604,0
23605,23605,1
23606,23606,2
23607,23607,1
23608,23608,2
23609,23609,0
23610,23610,2
23611,23611,2
23612,23612,2
23613,23613,0
23614,23614,1
23615,23615,2
23616,23616,2
23617,23617,2
23618,23618,2
23619,23619,2
23620,23620,1
23621,23621,2
23622,23622,1
23623,23623,1
23624,23624,0
23625,23625,2
23626,23626,0
23627,23627,0
23628,23628,2
23629,23629,1
23630,23630,2
23631,23631,2
23632,23632,2
23633,23633,0
23634,23634,0
23635,23635,0
23636,23636,2
23637,23637,1
23638,23638,0
23639,23639,0
23640,23640,2
23641,23641,1
23642,23642,0
23643,23643,0
23644,23644,2
23645,23645,2
23646,23646,2
23647,23647,0
23648,23648,0
23649,23649,0
23650,23650,2
23651,23651,1
23652,23652,2
23653,23653,0
23654,23654,2
23655,23655,1
23656,23656,2
23657,23657,2
23658,23658,2
23659,23659,1
23660,23660,0
23661,23661,0
23662,23662,1
23663,23663,1
23664,23664,2
23665,23665,1
23666,23666,1
23667,23667,1
23668,23668,0
23669,23669,1
23670,23670,0
23671,23671,2
23672,23672,0
23673,23673,0
23674,23674,1
23675,23675,0
23676,23676,2
23677,23677,1
23678,23678,0
23679,23679,1
23680,23680,1
23681,23681,1
23682,23682,1
23683,23683,1
23684,23684,1
23685,23685,2
23686,23686,1
23687,23687,0
23688,23688,0
23689,23689,1
23690,23690,2
23691,23691,2
23692,23692,1
23693,23693,2
23694,23694,2
23695,23695,2
23696,23696,0
23697,23697,1
23698,23698,1
23699,23699,1
23700,23700,1
23701,23701,0
23702,23702,1
23703,23703,1
23704,23704,0
23705,23705,0
23706,23706,2
23707,23707,2
23708,23708,2
23709,23709,2
23710,23710,0
23711,23711,0
23712,23712,1
23713,23713,2
23714,23714,1
23715,23715,1
23716,23716,0
23717,23717,1
23718,23718,2
23719,23719,1
23720,23720,1
23721,23721,0
23722,23722,2
23723,23723,0
23724,23724,1
23725,23725,2
23726,23726,0
23727,23727,0
23728,23728,1
23729,23729,2
23730,23730,2
23731,23731,2
23732,23732,1
23733,23733,2
23734,23734,2
23735,23735,2
23736,23736,0
23737,23737,1
23738,23738,2
23739,23739,1
23740,23740,2
23741,23741,1
23742,23742,2
23743,23743,0
23744,23744,1
23745,23745,2
23746,23746,1
23747,23747,0
23748,23748,1
23749,23749,2
23750,23750,1
23751,23751,1
23752,23752,1
23753,23753,0
23754,23754,0
23755,23755,2
23756,23756,2
23757,23757,1
23758,23758,2
23759,23759,2
23760,23760,1
23761,23761,0
23762,23762,1
23763,23763,2
23764,23764,2
23765,23765,0
23766,23766,2
23767,23767,1
23768,23768,1
23769,23769,2
23770,23770,2
23771,23771,1
23772,23772,1
23773,23773,1
23774,23774,2
23775,23775,0
23776,23776,1
23777,23777,1
23778,23778,1
23779,23779,1
23780,23780,2
23781,23781,2
23782,23782,2
23783,23783,1
23784,23784,2
23785,23785,1
23786,23786,2
23787,23787,1
23788,23788,2
23789,23789,2
23790,23790,0
23791,23791,1
23792,23792,1
23793,23793,2
23794,23794,1
23795,23795,2
23796,23796,1
23797,23797,1
23798,23798,2
23799,23799,0
23800,23800,2
23801,23801,2
23802,23802,2
23803,23803,1
23804,23804,1
23805,23805,0
23806,23806,2
23807,23807,2
23808,23808,2
23809,23809,1
23810,23810,2
23811,23811,2
23812,23812,0
23813,23813,2
23814,23814,1
23815,23815,1
23816,23816,1
23817,23817,1
23818,23818,0
23819,23819,2
23820,23820,1
23821,23821,2
23822,23822,1
23823,23823,0
23824,23824,2
23825,23825,1
23826,23826,1
23827,23827,2
23828,23828,2
23829,23829,1
23830,23830,2
23831,23831,1
23832,23832,1
23833,23833,2
23834,23834,2
23835,23835,2
23836,23836,1
23837,23837,2
23838,23838,1
