id,label
29233,1
29234,0
29235,0
29236,0
29237,0
29238,1
29239,0
29240,1
29241,1
29242,0
29243,1
29244,0
29245,1
29246,1
29247,0
29248,0
29249,0
29250,0
29251,0
29252,0
29253,0
29254,0
29255,0
29256,0
29257,0
29258,0
29259,0
29260,0
29261,1
29262,0
29263,1
29264,0
29265,1
29266,0
29267,1
29268,1
29269,1
29270,1
29271,0
29272,0
29273,1
29274,0
29275,1
29276,0
29277,1
29278,1
29279,1
29280,1
29281,0
29282,0
29283,0
29284,1
29285,1
29286,1
29287,0
29288,0
29289,1
29290,1
29291,1
29292,0
29293,0
29294,1
29295,0
29296,0
29297,1
29298,1
29299,1
29300,0
29301,1
29302,1
29303,1
29304,0
29305,1
29306,1
29307,0
29308,1
29309,0
29310,1
29311,0
29312,1
29313,1
29314,1
29315,0
29316,1
29317,1
29318,1
29319,0
29320,0
29321,0
29322,0
29323,0
29324,1
29325,1
29326,1
29327,0
29328,1
29329,0
29330,0
29331,0
29332,1
29333,1
29334,0
29335,0
29336,1
29337,1
29338,1
29339,1
29340,0
29341,0
29342,1
29343,1
29344,0
29345,0
29346,1
29347,1
29348,1
29349,0
29350,1
29351,0
29352,0
29353,1
29354,0
29355,1
29356,0
29357,1
29358,1
29359,0
29360,1
29361,1
29362,0
29363,0
29364,1
29365,0
29366,1
29367,0
29368,1
29369,1
29370,1
29371,1
29372,0
29373,1
29374,0
29375,1
29376,0
29377,0
29378,1
29379,0
29380,0
29381,1
29382,1
29383,1
29384,0
29385,0
29386,1
29387,0
29388,1
29389,0
29390,0
29391,0
29392,1
29393,1
29394,1
29395,0
29396,1
29397,1
29398,0
29399,1
29400,1
29401,0
29402,1
29403,1
29404,1
29405,1
29406,0
29407,0
29408,0
29409,1
29410,1
29411,1
29412,0
29413,1
29414,0
29415,1
29416,1
29417,1
29418,1
29419,0
29420,1
29421,1
29422,1
29423,0
29424,0
29425,0
29426,0
29427,1
29428,0
29429,1
29430,1
29431,1
29432,1
29433,0
29434,1
29435,0
29436,1
29437,1
29438,1
29439,0
29440,0
29441,1
29442,1
29443,0
29444,0
29445,0
29446,0
29447,1
29448,1
29449,1
29450,0
29451,1
29452,1
29453,1
29454,0
29455,1
29456,0
29457,0
29458,1
29459,1
29460,0
29461,0
29462,0
29463,1
29464,0
29465,1
29466,1
29467,1
29468,0
29469,1
29470,0
29471,1
29472,1
29473,1
29474,0
29475,1
29476,1
29477,0
29478,0
29479,0
29480,1
29481,0
29482,1
29483,1
29484,1
29485,0
29486,1
29487,1
29488,1
29489,1
29490,0
29491,1
29492,1
29493,0
29494,0
29495,1
29496,0
29497,1
29498,1
29499,0
29500,0
29501,1
29502,1
29503,0
29504,0
29505,0
29506,0
29507,1
29508,0
29509,1
29510,0
29511,0
29512,1
29513,0
29514,0
29515,1
29516,1
29517,1
29518,1
29519,0
29520,0
29521,1
29522,0
29523,1
29524,1
29525,1
29526,1
29527,1
29528,0
29529,1
29530,0
29531,0
29532,0
29533,0
29534,0
29535,0
29536,0
29537,0
29538,0
29539,0
29540,1
29541,0
29542,0
29543,1
29544,1
29545,1
29546,1
29547,0
29548,1
29549,1
29550,1
29551,1
29552,0
29553,0
29554,1
29555,1
29556,0
29557,1
29558,1
29559,0
29560,0
29561,1
29562,0
29563,0
29564,0
29565,0
29566,1
29567,0
29568,1
29569,0
29570,0
29571,0
29572,1
29573,1
29574,1
29575,1
29576,0
29577,0
29578,0
29579,0
29580,1
29581,0
29582,0
29583,0
29584,1
29585,0
29586,0
29587,1
29588,0
29589,0
29590,1
29591,1
29592,0
29593,0
29594,0
29595,1
29596,1
29597,1
29598,1
29599,1
29600,1
29601,1
29602,1
29603,1
29604,1
29605,1
29606,0
29607,0
29608,0
29609,1
29610,1
29611,0
29612,0
29613,0
29614,0
29615,0
29616,0
29617,1
29618,0
29619,0
29620,0
29621,0
29622,1
29623,0
29624,1
29625,1
29626,0
29627,0
29628,1
29629,1
29630,1
29631,0
29632,0
29633,0
29634,0
29635,1
29636,0
29637,0
29638,0
29639,1
29640,0
29641,1
29642,0
29643,0
29644,1
29645,0
29646,1
29647,1
29648,1
29649,0
29650,1
29651,0
29652,1
29653,0
29654,0
29655,0
29656,1
29657,0
29658,1
29659,0
29660,0
29661,1
29662,0
29663,1
29664,1
29665,0
29666,1
29667,0
29668,1
29669,0
29670,0
29671,1
29672,1
29673,1
29674,1
29675,1
29676,0
29677,0
29678,1
29679,1
29680,0
29681,0
29682,1
29683,1
29684,0
29685,1
29686,1
29687,1
29688,0
29689,1
29690,0
29691,1
29692,0
29693,0
29694,0
29695,1
29696,1
29697,0
29698,0
29699,0
29700,0
29701,1
29702,1
29703,1
29704,0
29705,1
29706,0
29707,1
29708,0
29709,1
29710,0
29711,1
29712,0
29713,1
29714,0
29715,1
29716,0
29717,0
29718,1
29719,0
29720,1
29721,1
29722,1
29723,0
29724,0
29725,1
29726,0
29727,1
29728,1
29729,0
29730,0
29731,1
29732,0
29733,0
29734,0
29735,0
29736,0
29737,1
29738,0
29739,0
29740,0
29741,1
29742,0
29743,1
29744,0
29745,0
29746,1
29747,0
29748,0
29749,1
29750,1
29751,0
29752,0
29753,1
29754,1
29755,1
29756,0
29757,0
29758,0
29759,0
29760,0
29761,1
29762,1
29763,1
29764,0
29765,0
29766,1
29767,1
29768,0
29769,1
29770,0
29771,0
29772,0
29773,0
29774,1
29775,1
29776,1
29777,1
29778,1
29779,1
29780,1
29781,1
29782,0
29783,1
29784,1
29785,1
29786,0
29787,1
29788,0
29789,1
29790,0
29791,1
29792,0
29793,0
29794,0
29795,1
29796,0
29797,0
29798,0
29799,0
29800,0
29801,1
29802,0
29803,1
29804,0
29805,1
29806,0
29807,0
29808,0
29809,0
29810,0
29811,1
29812,0
29813,0
29814,1
29815,1
29816,1
29817,1
29818,0
29819,0
29820,1
29821,0
29822,0
29823,0
29824,1
29825,0
29826,0
29827,1
29828,0
29829,1
29830,0
29831,0
29832,0
29833,0
29834,1
29835,1
29836,1
29837,0
29838,0
29839,1
29840,0
29841,1
29842,1
29843,1
29844,0
29845,0
29846,1
29847,0
29848,0
29849,1
29850,0
29851,0
29852,0
29853,1
29854,1
29855,1
29856,1
29857,0
29858,0
29859,1
29860,0
29861,1
29862,0
29863,0
29864,1
29865,0
29866,0
29867,0
29868,0
29869,0
29870,0
29871,1
29872,0
29873,1
29874,0
29875,0
29876,0
29877,1
29878,0
29879,1
29880,0
29881,1
29882,1
29883,0
29884,1
29885,1
29886,0
29887,1
29888,1
29889,0
29890,0
29891,0
29892,1
29893,1
29894,0
29895,0
29896,1
29897,1
29898,1
29899,1
29900,1
29901,1
29902,0
29903,1
29904,0
29905,0
29906,0
29907,1
29908,0
29909,1
29910,1
29911,1
29912,0
29913,0
29914,0
29915,0
29916,0
29917,0
29918,1
29919,0
29920,1
29921,0
29922,0
29923,0
29924,1
29925,1
29926,0
29927,0
29928,1
29929,1
29930,1
29931,1
29932,1
29933,0
29934,1
29935,0
29936,1
29937,1
29938,1
29939,1
29940,0
29941,1
29942,0
29943,1
29944,1
29945,0
29946,1
29947,1
29948,0
29949,0
29950,1
29951,1
29952,1
29953,1
29954,1
29955,0
29956,1
29957,0
29958,0
29959,1
29960,0
29961,1
29962,1
29963,1
29964,0
29965,1
29966,0
29967,1
29968,1
29969,1
29970,0
29971,0
29972,1
29973,1
29974,0
29975,0
29976,1
29977,1
29978,1
29979,0
29980,1
29981,1
29982,1
29983,0
29984,0
29985,0
29986,1
29987,1
29988,1
29989,0
29990,0
29991,0
29992,1
29993,1
29994,1
29995,1
29996,0
29997,1
29998,0
29999,0
30000,1
30001,1
30002,1
30003,0
30004,0
30005,1
30006,0
30007,1
30008,0
30009,0
30010,0
30011,1
30012,1
30013,1
30014,1
30015,0
30016,1
30017,1
30018,0
30019,0
30020,1
30021,0
30022,0
30023,0
30024,1
30025,1
30026,0
30027,1
30028,1
30029,0
30030,0
30031,0
30032,1
30033,0
30034,1
30035,1
30036,1
30037,1
30038,0
30039,1
30040,0
30041,1
30042,0
30043,0
30044,1
30045,0
30046,0
30047,1
30048,0
30049,1
30050,1
30051,0
30052,1
30053,0
30054,0
30055,1
30056,1
30057,0
30058,0
30059,0
30060,0
30061,1
30062,1
30063,1
30064,1
30065,1
30066,1
30067,0
30068,0
30069,0
30070,1
30071,1
30072,0
30073,0
30074,0
30075,0
30076,0
30077,1
30078,1
30079,1
30080,0
30081,0
30082,1
30083,1
30084,0
30085,0
30086,0
30087,0
30088,1
30089,1
30090,0
30091,0
30092,1
30093,1
30094,0
30095,1
30096,1
30097,1
30098,0
30099,1
30100,1
30101,1
30102,1
30103,0
30104,0
30105,0
30106,0
30107,0
30108,1
30109,1
30110,0
30111,1
30112,1
30113,0
30114,0
30115,0
30116,1
30117,1
30118,1
30119,1
30120,0
30121,1
30122,1
30123,0
30124,1
30125,0
30126,0
30127,0
30128,0
30129,1
30130,0
30131,0
30132,0
30133,1
30134,0
30135,1
30136,0
30137,0
30138,0
30139,0
30140,1
30141,0
30142,0
30143,0
30144,0
30145,1
30146,0
30147,1
30148,0
30149,1
30150,0
30151,1
30152,0
30153,1
30154,1
30155,0
30156,0
30157,0
30158,1
30159,0
30160,0
30161,0
30162,0
30163,0
30164,1
30165,0
30166,0
30167,1
30168,1
30169,0
30170,1
30171,0
30172,1
30173,1
30174,0
30175,0
30176,1
30177,1
30178,0
30179,0
30180,1
30181,0
30182,0
30183,1
30184,1
30185,1
30186,0
30187,0
30188,0
30189,1
30190,0
30191,0
30192,1
30193,1
30194,0
30195,1
30196,0
30197,0
30198,1
30199,1
30200,1
30201,0
30202,1
30203,1
30204,0
30205,1
30206,1
30207,0
30208,1
30209,0
30210,1
30211,0
30212,0
30213,0
30214,0
30215,1
30216,1
30217,1
30218,1
30219,0
30220,0
30221,0
30222,0
30223,1
30224,1
30225,0
30226,0
30227,1
30228,0
30229,0
30230,1
30231,0
30232,0
30233,0
30234,1
30235,1
30236,0
30237,0
30238,1
30239,0
30240,0
30241,0
30242,1
30243,0
30244,0
30245,1
30246,0
30247,0
30248,0
30249,1
30250,1
30251,0
30252,1
30253,1
30254,1
30255,1
30256,1
30257,0
30258,0
30259,1
30260,1
30261,1
30262,0
30263,1
30264,0
30265,1
30266,0
30267,0
30268,0
30269,1
30270,0
30271,1
30272,1
30273,1
30274,0
30275,0
30276,1
30277,1
30278,1
30279,1
30280,0
30281,0
30282,1
30283,0
30284,1
30285,0
30286,0
30287,0
30288,0
30289,1
30290,0
30291,0
30292,0
30293,0
30294,0
30295,0
30296,1
30297,0
30298,0
30299,1
30300,1
30301,0
30302,0
30303,1
30304,0
30305,0
30306,0
30307,1
30308,0
30309,0
30310,1
30311,0
30312,0
30313,0
30314,0
30315,0
30316,1
30317,0
30318,0
30319,1
30320,0
30321,0
30322,1
30323,1
30324,1
30325,1
30326,0
30327,1
30328,0
30329,1
30330,0
30331,1
30332,1
30333,0
30334,1
30335,1
30336,1
30337,1
30338,1
30339,0
30340,0
30341,0
30342,0
30343,1
30344,0
30345,1
30346,1
30347,0
30348,0
30349,1
30350,1
30351,0
30352,1
30353,1
30354,0
30355,1
30356,0
30357,0
30358,0
30359,0
30360,1
30361,1
30362,0
30363,1
30364,0
30365,0
30366,0
30367,1
30368,1
30369,0
30370,1
30371,1
30372,1
30373,1
30374,0
30375,1
30376,0
30377,1
30378,1
30379,1
30380,1
30381,0
30382,0
30383,1
30384,0
30385,1
30386,0
30387,1
30388,0
30389,0
30390,1
30391,0
30392,0
30393,1
30394,1
30395,0
30396,1
30397,0
30398,1
30399,0
30400,0
30401,0
30402,1
30403,1
30404,0
30405,1
30406,0
30407,1
30408,1
30409,0
30410,0
30411,1
30412,1
30413,0
30414,0
30415,1
30416,1
30417,1
30418,1
30419,0
30420,0
30421,1
30422,0
30423,1
30424,1
30425,1
30426,0
30427,1
30428,0
30429,1
30430,0
30431,0
30432,0
30433,0
30434,0
30435,0
30436,0
30437,1
30438,0
30439,0
30440,1
30441,0
30442,0
30443,0
30444,0
30445,0
30446,0
30447,1
30448,1
30449,0
30450,0
30451,1
30452,0
30453,0
30454,0
30455,0
30456,1
30457,1
30458,0
30459,1
30460,0
30461,1
30462,0
30463,0
30464,0
30465,0
30466,1
30467,1
30468,1
30469,0
30470,1
30471,1
30472,0
30473,0
30474,1
30475,1
30476,1
30477,1
30478,1
30479,0
30480,1
30481,0
30482,0
30483,1
30484,0
30485,1
30486,0
30487,1
30488,0
30489,1
30490,1
30491,1
30492,1
30493,1
30494,0
30495,1
30496,1
30497,0
30498,1
30499,1
30500,1
30501,1
30502,1
30503,0
30504,0
30505,0
30506,0
30507,1
30508,0
30509,0
30510,1
30511,1
30512,1
30513,0
30514,0
30515,1
30516,1
30517,1
30518,1
30519,0
30520,0
30521,0
30522,0
30523,1
30524,1
30525,1
30526,1
30527,1
30528,1
30529,1
30530,1
30531,1
30532,0
30533,1
30534,1
30535,0
30536,1
30537,1
30538,1
30539,0
30540,1
30541,0
30542,1
30543,0
30544,1
30545,1
30546,1
30547,1
30548,1
30549,0
30550,1
30551,0
30552,1
30553,0
30554,0
30555,1
30556,0
30557,0
30558,1
30559,1
30560,1
30561,0
30562,0
30563,1
30564,0
30565,0
30566,1
30567,1
30568,0
30569,0
30570,1
30571,1
30572,1
30573,0
30574,1
30575,0
30576,0
30577,1
30578,0
30579,0
30580,0
30581,0
30582,1
30583,0
30584,1
30585,1
30586,1
30587,1
30588,0
30589,1
30590,1
30591,0
30592,1
30593,1
30594,0
30595,0
30596,1
30597,0
30598,0
30599,1
30600,0
30601,0
30602,0
30603,0
30604,1
30605,0
30606,1
30607,0
30608,1
30609,1
30610,1
30611,0
30612,0
30613,0
30614,0
30615,1
30616,0
30617,1
30618,0
30619,1
30620,1
30621,1
30622,1
30623,0
30624,1
30625,0
30626,0
30627,0
30628,1
30629,0
30630,0
30631,0
30632,0
30633,1
30634,0
30635,0
30636,1
30637,1
30638,1
30639,1
30640,0
30641,0
30642,1
30643,1
30644,0
30645,1
30646,1
30647,0
30648,0
30649,0
30650,0
30651,0
30652,1
30653,1
30654,1
30655,1
30656,1
30657,1
30658,0
30659,0
30660,0
30661,1
30662,0
30663,1
30664,1
30665,0
30666,1
30667,1
30668,1
30669,0
30670,1
30671,1
30672,1
30673,0
30674,0
30675,0
30676,0
30677,0
30678,0
30679,1
30680,0
30681,0
30682,0
30683,1
30684,1
30685,1
30686,0
30687,1
30688,1
30689,1
30690,0
30691,0
30692,1
30693,1
30694,0
30695,0
30696,1
30697,0
30698,0
30699,1
30700,1
30701,1
30702,1
30703,1
30704,0
30705,0
30706,0
30707,0
30708,1
30709,1
30710,1
30711,1
30712,1
30713,0
30714,0
30715,0
30716,0
30717,0
30718,1
30719,0
30720,0
30721,1
30722,1
30723,0
30724,0
30725,1
30726,0
30727,1
30728,1
30729,0
30730,0
30731,1
30732,0
30733,0
30734,1
30735,1
30736,1
30737,0
30738,1
30739,1
30740,0
30741,1
30742,1
30743,0
30744,1
30745,1
30746,0
30747,1
30748,0
30749,1
30750,0
30751,0
30752,0
30753,1
30754,1
30755,0
30756,1
30757,1
30758,1
30759,0
30760,1
30761,0
30762,0
30763,1
30764,0
30765,0
30766,1
30767,1
30768,0
30769,1
30770,0
30771,1
30772,1
30773,1
30774,0
30775,1
30776,1
30777,1
30778,0
30779,0
30780,0
30781,1
30782,1
30783,0
30784,0
30785,1
30786,1
30787,1
30788,1
30789,1
30790,0
30791,1
30792,1
30793,0
30794,0
30795,0
30796,1
30797,1
30798,0
30799,1
30800,1
30801,0
30802,0
30803,1
30804,0
30805,1
30806,1
30807,0
30808,0
30809,1
30810,1
30811,1
30812,1
30813,1
30814,0
30815,0
30816,0
30817,0
30818,1
30819,1
30820,0
30821,0
30822,0
30823,1
30824,0
30825,1
30826,1
30827,1
30828,1
30829,0
30830,1
30831,0
30832,0
30833,1
30834,0
30835,1
30836,0
30837,1
30838,1
30839,1
30840,0
30841,0
30842,0
30843,1
30844,1
30845,0
30846,0
30847,0
30848,1
30849,1
30850,1
30851,0
30852,0
30853,1
30854,1
30855,0
30856,1
30857,0
30858,1
30859,1
30860,1
30861,1
30862,0
30863,0
30864,1
30865,1
30866,0
30867,1
30868,0
30869,1
30870,0
30871,0
30872,0
30873,0
30874,1
30875,1
30876,1
30877,0
30878,0
30879,0
30880,1
30881,1
30882,1
30883,0
30884,1
30885,0
30886,1
30887,1
30888,1
30889,0
30890,1
30891,0
30892,0
30893,1
30894,0
30895,1
30896,1
30897,0
30898,1
30899,0
30900,0
30901,1
30902,1
30903,0
30904,1
30905,0
30906,1
30907,0
30908,1
30909,1
30910,0
30911,1
30912,0
30913,0
30914,0
30915,1
30916,1
30917,0
30918,0
30919,0
30920,0
30921,0
30922,0
30923,0
30924,1
30925,0
30926,0
30927,0
30928,1
30929,0
30930,1
30931,0
30932,1
30933,1
30934,0
30935,1
30936,1
30937,0
30938,0
30939,0
30940,0
30941,0
30942,0
30943,1
30944,0
30945,1
30946,0
30947,1
30948,0
30949,0
30950,1
30951,0
30952,1
30953,0
30954,0
30955,1
30956,0
30957,1
30958,1
30959,0
30960,1
30961,1
30962,1
30963,0
30964,0
30965,1
30966,1
30967,0
30968,0
30969,1
30970,0
30971,0
30972,0
30973,0
30974,0
30975,0
30976,1
30977,0
30978,0
30979,0
30980,1
30981,0
30982,0
30983,1
30984,1
30985,0
30986,0
30987,0
30988,1
30989,1
30990,0
30991,1
30992,1
30993,1
30994,1
30995,1
30996,0
30997,0
30998,0
30999,0
31000,0
31001,0
31002,1
31003,0
31004,0
31005,0
31006,1
31007,0
31008,0
31009,1
31010,1
31011,0
31012,1
31013,1
31014,1
31015,0
31016,0
31017,1
31018,1
31019,0
31020,0
31021,0
31022,0
31023,0
31024,1
31025,0
31026,1
31027,1
31028,0
31029,1
31030,0
31031,1
31032,1
31033,0
31034,1
31035,0
31036,1
31037,1
31038,0
31039,1
31040,0
31041,0
31042,1
31043,0
31044,1
31045,1
31046,0
31047,0
31048,0
31049,0
31050,1
31051,0
31052,0
31053,1
31054,1
31055,1
31056,0
31057,1
31058,0
31059,0
31060,0
31061,0
31062,1
31063,0
31064,0
31065,0
31066,0
31067,1
31068,1
31069,0
31070,0
31071,0
31072,0
31073,1
31074,1
31075,1
31076,1
31077,1
31078,1
31079,1
31080,0
31081,0
31082,1
31083,0
31084,1
31085,0
31086,1
31087,1
31088,1
31089,0
31090,0
31091,0
31092,1
31093,1
31094,1
31095,0
31096,1
31097,0
31098,1
31099,1
31100,1
31101,1
31102,1
31103,1
31104,1
31105,0
31106,1
31107,1
31108,0
31109,1
31110,0
31111,1
31112,0
31113,1
31114,1
31115,1
31116,0
31117,1
31118,0
31119,1
31120,1
31121,1
31122,0
31123,0
31124,0
31125,0
31126,1
31127,1
31128,1
31129,0
31130,0
31131,1
31132,1
31133,0
31134,0
31135,0
31136,1
31137,1
31138,0
31139,0
31140,1
31141,0
31142,0
31143,1
31144,0
31145,1
31146,0
31147,1
31148,1
31149,0
31150,0
31151,1
31152,0
31153,0
31154,1
31155,1
31156,0
31157,0
31158,0
31159,1
31160,0
31161,1
31162,1
31163,1
31164,1
31165,0
31166,1
31167,1
31168,1
31169,1
31170,0
31171,0
31172,1
31173,0
31174,0
31175,0
31176,0
31177,1
31178,1
31179,1
31180,1
31181,0
31182,0
31183,1
31184,1
31185,0
31186,1
31187,1
31188,1
31189,1
31190,1
31191,1
31192,1
31193,0
31194,0
31195,1
31196,1
31197,1
31198,0
31199,0
31200,1
31201,0
31202,0
31203,1
31204,1
31205,1
31206,1
31207,0
31208,1
31209,0
31210,1
31211,0
31212,0
31213,1
31214,1
31215,0
31216,1
31217,1
31218,1
31219,0
31220,1
31221,0
31222,0
31223,1
31224,0
31225,0
31226,1
31227,0
31228,1
31229,0
31230,1
31231,0
31232,1
31233,0
31234,1
31235,0
31236,0
31237,0
31238,1
31239,0
31240,1
31241,0
31242,1
31243,0
31244,1
31245,0
31246,0
31247,1
31248,1
31249,0
31250,1
31251,0
31252,1
31253,0
31254,1
31255,1
31256,1
31257,0
31258,0
31259,0
31260,1
31261,0
31262,1
31263,1
31264,0
31265,0
31266,0
31267,0
31268,1
31269,0
31270,1
31271,1
31272,0
31273,1
31274,1
31275,1
31276,1
31277,0
31278,0
31279,0
31280,1
31281,0
31282,0
31283,1
31284,1
31285,0
31286,0
31287,1
31288,1
31289,1
31290,1
31291,1
31292,1
31293,1
31294,0
31295,1
31296,1
31297,1
31298,1
31299,0
31300,1
31301,0
31302,1
31303,0
31304,0
31305,0
31306,0
31307,1
31308,1
31309,0
31310,0
31311,1
31312,1
31313,1
31314,0
31315,1
31316,0
31317,0
31318,1
31319,1
31320,1
31321,0
31322,1
31323,1
31324,0
31325,0
31326,1
31327,0
31328,1
31329,1
31330,1
31331,0
31332,0
31333,1
31334,1
31335,1
31336,1
31337,0
31338,0
31339,0
31340,1
31341,0
31342,1
31343,0
31344,1
31345,1
31346,1
31347,0
31348,1
31349,0
31350,0
31351,1
31352,1
31353,1
31354,1
31355,0
31356,0
31357,1
31358,0
31359,1
31360,0
31361,0
31362,1
31363,0
31364,0
31365,0
31366,0
31367,1
31368,1
31369,0
31370,1
31371,1
31372,1
31373,0
31374,0
31375,1
31376,0
31377,1
31378,0
31379,0
31380,0
31381,0
31382,0
31383,1
31384,0
31385,0
31386,1
31387,1
31388,1
31389,0
31390,1
31391,0
31392,1
31393,0
31394,0
31395,1
31396,0
31397,1
31398,1
31399,0
31400,1
31401,0
31402,1
31403,0
31404,1
31405,1
31406,1
31407,0
31408,0
31409,0
31410,0
31411,0
31412,1
31413,0
31414,1
31415,1
31416,1
31417,1
31418,1
31419,0
31420,0
31421,0
31422,1
31423,1
31424,0
31425,0
31426,0
31427,0
31428,0
31429,0
31430,1
31431,1
31432,1
31433,0
31434,0
31435,1
31436,0
31437,1
31438,1
31439,1
31440,1
31441,1
31442,0
31443,1
31444,0
31445,0
31446,1
31447,1
31448,0
31449,0
31450,0
31451,0
31452,1
31453,0
31454,1
31455,1
31456,0
31457,0
31458,0
31459,1
31460,0
31461,1
31462,0
31463,0
31464,0
31465,1
31466,1
31467,1
31468,0
31469,0
31470,1
31471,1
31472,0
31473,0
31474,0
31475,1
31476,1
31477,0
31478,0
31479,0
31480,1
31481,0
31482,0
31483,0
31484,1
31485,0
31486,0
31487,1
31488,1
31489,0
31490,0
31491,1
31492,0
31493,1
31494,1
31495,0
31496,0
31497,0
31498,0
31499,1
31500,1
31501,0
31502,1
31503,1
31504,0
31505,1
31506,0
31507,1
31508,1
31509,1
31510,0
31511,1
31512,1
31513,0
31514,1
31515,1
31516,1
31517,0
31518,1
31519,0
31520,0
31521,1
31522,0
31523,1
31524,0
31525,0
31526,0
31527,1
31528,1
31529,0
31530,0
31531,1
31532,1
31533,0
31534,0
31535,1
31536,0
31537,0
31538,1
31539,1
31540,0
31541,0
31542,0
31543,1
31544,1
31545,1
31546,1
31547,1
31548,1
31549,0
31550,1
31551,1
31552,0
31553,1
31554,0
31555,0
31556,1
31557,1
31558,0
31559,1
31560,1
31561,0
31562,1
31563,0
31564,0
31565,0
31566,0
31567,0
31568,1
31569,0
31570,0
31571,1
31572,1
31573,1
31574,1
31575,0
31576,0
31577,1
31578,1
31579,0
31580,1
31581,1
31582,1
31583,0
31584,1
31585,1
31586,1
31587,0
31588,1
31589,1
31590,1
31591,0
31592,0
31593,0
31594,1
31595,1
31596,0
31597,1
31598,0
31599,1
31600,0
31601,1
31602,0
31603,1
31604,0
31605,0
31606,0
31607,0
31608,1
31609,1
31610,1
31611,0
31612,1
31613,0
31614,1
31615,0
31616,1
31617,0
31618,1
31619,1
31620,0
31621,1
31622,0
31623,1
31624,0
31625,1
31626,1
31627,0
31628,1
31629,1
31630,0
31631,1
31632,0
31633,0
31634,1
31635,1
31636,0
31637,1
31638,1
31639,0
31640,1
31641,0
31642,1
31643,1
31644,1
31645,0
31646,0
31647,0
31648,1
31649,0
31650,0
31651,1
31652,0
31653,0
31654,1
31655,1
31656,0
31657,1
31658,1
31659,1
31660,0
31661,1
31662,0
31663,0
31664,0
31665,0
31666,0
31667,0
31668,0
31669,0
31670,0
31671,1
31672,1
31673,0
31674,0
31675,1
31676,0
31677,1
31678,0
31679,1
31680,0
31681,0
31682,0
31683,0
31684,0
31685,1
31686,0
31687,1
31688,1
31689,1
31690,0
31691,0
31692,0
31693,1
31694,1
31695,1
31696,1
31697,1
31698,1
31699,1
31700,0
31701,1
31702,1
31703,0
31704,0
31705,1
31706,0
31707,1
31708,1
31709,1
31710,0
31711,1
31712,0
31713,0
31714,0
31715,1
31716,1
31717,0
31718,1
31719,1
31720,1
31721,1
31722,1
31723,0
31724,1
31725,0
31726,1
31727,0
31728,1
31729,1
31730,0
31731,0
31732,1
31733,1
31734,0
31735,0
31736,0
31737,0
31738,1
31739,1
31740,0
31741,0
31742,1
31743,0
31744,1
31745,0
31746,0
31747,1
31748,0
31749,1
31750,0
31751,1
31752,0
31753,0
31754,1
31755,1
31756,1
31757,1
31758,1
31759,1
31760,0
31761,1
31762,0
31763,0
31764,0
31765,1
31766,1
31767,1
31768,0
31769,0
31770,0
31771,0
31772,1
31773,1
31774,1
31775,0
31776,0
31777,1
31778,1
31779,0
31780,1
31781,1
31782,0
31783,0
31784,1
31785,1
31786,1
31787,1
31788,0
31789,1
31790,1
31791,0
31792,0
31793,0
31794,1
31795,0
31796,1
31797,1
31798,1
31799,1
31800,1
31801,1
31802,1
31803,1
31804,0
31805,0
31806,0
31807,1
31808,0
31809,1
31810,1
31811,0
31812,0
31813,0
31814,0
31815,0
31816,0
31817,1
31818,0
31819,0
31820,1
31821,0
31822,0
31823,0
31824,0
31825,0
31826,0
31827,1
31828,1
31829,0
31830,0
31831,1
31832,0
31833,0
31834,0
31835,1
31836,1
31837,1
31838,1
31839,0
31840,1
31841,1
31842,1
31843,1
31844,0
31845,1
31846,1
31847,0
31848,1
31849,1
31850,0
31851,0
31852,0
31853,1
31854,1
31855,1
31856,1
31857,1
31858,1
31859,1
31860,0
31861,0
31862,1
31863,1
31864,1
31865,1
31866,1
31867,0
31868,0
31869,1
31870,0
31871,0
31872,1
31873,1
31874,1
31875,1
31876,0
31877,1
31878,1
31879,1
31880,1
31881,0
31882,0
31883,0
31884,0
31885,0
31886,1
31887,1
31888,0
31889,0
31890,1
31891,1
31892,1
31893,1
31894,1
31895,0
31896,1
31897,0
31898,0
31899,1
31900,1
31901,1
31902,1
31903,0
31904,0
31905,0
31906,1
31907,1
31908,1
31909,0
31910,0
31911,1
31912,1
31913,0
31914,0
31915,0
31916,0
31917,0
31918,1
31919,1
31920,0
31921,0
31922,1
31923,1
31924,0
31925,0
31926,1
31927,1
31928,1
31929,0
31930,1
31931,1
31932,1
31933,0
31934,0
31935,1
31936,0
31937,0
31938,0
31939,0
31940,0
31941,0
31942,1
31943,1
31944,0
31945,0
31946,1
31947,0
31948,0
31949,0
31950,1
31951,0
31952,1
31953,1
31954,0
31955,1
31956,0
31957,0
31958,1
31959,0
31960,0
31961,1
31962,0
31963,0
31964,1
31965,1
31966,0
31967,0
31968,0
31969,0
31970,0
31971,0
31972,0
31973,1
31974,0
31975,1
31976,1
31977,1
31978,0
31979,1
31980,0
31981,0
31982,1
31983,1
31984,0
31985,1
31986,1
31987,0
31988,1
31989,0
31990,0
31991,0
31992,0
31993,0
31994,0
31995,0
31996,1
31997,0
31998,0
31999,1
32000,1
32001,0
32002,0
32003,1
32004,0
32005,1
32006,0
32007,1
32008,0
32009,1
32010,0
32011,1
32012,0
32013,1
32014,0
32015,1
32016,1
32017,1
32018,1
32019,0
32020,1
32021,0
32022,1
32023,1
32024,1
32025,1
32026,1
32027,0
32028,0
32029,0
32030,1
32031,0
